"RECORDID","NIDIDFULL","NIDID","DAM_NAME","OTHER_DAM_NAME","OTHERSTRUCTUREID","LATITUDE","LONGITUDE","LOC_FLAG","STATE","COUNTY","RIVER","COMID","GNIS_NAME","FTYPE","STRM_ORDR","STATUSFLAG","HUC_2","HUC_12","MTRL","PRMRY_MTRL","CORE_MTRL","FND_MTRL","CNST_TYPE","HYD_HT","DAM_HT","STR_HT","MAX_HT","DAM_LEN","DAM_VOL","GATE","NUM_LOCKS","LOCKS","SPLLWYCONT","DISTTOSUB","CAP_MWA","GEN_MWHA","CF_A","REG_FERC","DLYSOLGEN","DLYWINDGEN","MULTI_PRPS","PRPS_PRMRY","PRPS_GEN","HYD_HD_A","FED_OP","FED_OP_OWN","MAX_STRG","NORM_STRG","MAX_DISCHA","UM_DAM_CT","UMDAMCTLEN","TOTUDAM_CT","DM_DAM_CT","TOTMSDAMCT","DISTTOUDAM","DISTTODDAM","PERCDISUS","DMDAMCTLEN","OWNER_TYPE","OWNER_GEN","FEDOWNNAME","HUC12_POP","CULTURE","RCRTN","AGE","MOD_AGE","FEMA_HZRD","HH_DAM_CT","FED_REG","PLTCLPRTY","NERCREG","NERCSUBREG","FFSHDLYTRP","CTDVBTRMP","CTUDVBTRMP","CTFISHCOLD","CTFISHSALT","CTWWPAD","DOM_WD","Q_EROM","MNANNAVGQ","MAXDLYQ","MINDLYQ","PERC10Q","PERC20Q","PERC30Q","PERC40Q","PERC50Q","PERC60Q","PERC70Q","PERC80Q","PERC90Q","DRNG_AREA","W_AREA","C_AREA","W_ELEV","C_ELEV","SRFC_AREA","W_RUNOFF","C_RUNOFF","W_HYDREG","C_HYDREG","W_HYDCON","C_HYDCON","DAM_STRG","W_HPRECIP","C_HPRECIP","W_HMNTEMP","C_HMNTEMP","W_HMAXTEMP","C_HMAXTEMP","W_HMINTEMP","C_HMINTEMP","CLIM_PRES","CLIM_PRESD","CLIM_FUT","CLIM_FUTD","ECOREGION","CTOCNSTRG","CTINLDSTRG","CTOCNCLPD","CTOCNEEL","CTOCNSALM","CTINLDSALM","CTOTRINLD","FISHPSSREQ","PROT_MGMT","PROT_TYPE","PROTSTATUS","ACCESS","BIODIV_LIM","WSR","CERADENS","W_IMPERV","C_IMPERV","W_RDDENS","C_RDDENS","W_HIURBAN","C_HIURBAN","W_CROP","C_CROP","W_WETLD","C_WETLD","W_FOREST","C_FOREST","NPDESDENSW","NPDESDENSC","TRI_DENSW","TRI_DENSC","SF_DENSW","SF_DENSC","IMP303DTOT","IMP303DBIO","IMP303DNUT","IMP303D_T","IMP303DPH","IMP303DSED","IMP303D","W_CHEMREG","C_CHEMREG","W_SEDREG","C_SEDREG","AGN_RUNOFF","AGP_RUNOFF","AG_RUNOFF","AG_EROSION","LITH","MMI_10PCT","W_CLAY","C_CLAY","W_SAND","C_SAND","W_OM","C_OM","W_PERM","C_PERM","W_RCKDEP","C_RCKDEP","W_KF","C_KF","Owner","Federally Regulated","Owner Type","Potential Capacity (MW)","Distance to Substation (km)","Community","Environmental","Grid","Industry","Batteries","H2 Feasibility","PSH Feasibility","Critical Habitat","Protected Land","Impaired Stream","Retail Price of Electricity (cents/kWh)","Wholesale Price of Electricity ($/MWh)","Financial Incentives","Regulatory Policies"
2309,"AL05902","AL05902","CEDAR CREEK","CEDAR CREEK RESERVOIR","-99999",34.54521388,-87.97473971,"Coordinates based on update from 2012 NPD Resource Assessment","Alabama","FRANKLIN","CEDAR CREEK",19566578,"Cedar Creek","StreamRiver",4,"-99999",6,60300060204,"Earth","Earth","Earth","Rock and Soil","-99999",28.0416,29.2608,31.0896,31.0896,963.168,1027561.92,"Some type of gate/control structure reported",0,"No locks","Uncontrolled spillway",9.23230434378644,4.168327176,15555.68432,42.60133563,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.08768997884,1200000,"Multiple purposes","Flood Control and Storm Water Management","Storage",21.76272,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",137533020,115873111.2,3164.69077512192,1,2,5,4,5,-99,103.7325,16.2379,0.1974,"Federal","Federal","TVA",179.99103664,"-99999","Dam serves some recreational purpose",42,42,"High",1,"Dam is under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","SOUTHEASTERN",3934.3382206,-99999,-99999,-99999,-99999,-99999,0.013266,334,6.794269,211.2286,0.1881619,19.71088,9.796046,4.798734,2.327861,1.089294,0.5438925,0.3977354,0.3031656,0.2419411,463.6082,464.0625,1.2951,233.8413,183.7141,13.96167,652.0238,652,0.9567224,0.9624281,0.9621037,0.9286853,34454.9016039,1473.764,1479,15.5877,15.83021,21.7534,22.11524,-1.865461,-1.438429,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","HUDSON PLAIN",0,0,0,0,0,0,0,7.14,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.0570236369967,6.495043,7.853659,1.84304,0.5593736,0.156703,0,1.112436,0,1.008873,0,59.35573,84.43363,0.002154882,0,0.01508418,0,0.002154882,0,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.9319134,0.9380426,0.963624,0.9723089,8.54075138464,3.27504120605,694.692263197,13.6972765561,"Sandstone",5.311,25.46527,20.75,35.40336,41.86,0.387331,0.26,6.542042,7.94,136.5544,145.28,0.2692323,0.25,"TVA","YES","FEDERAL","4.17","9.23","0.21","0.2","0.28","0.16","LOW","LOW","LOW","NO","NO","NO","9.84","44.65","5","0"
2310,"AL05903","AL05903","LITTLE BEAR CREEK","LITTLE BEAR CREEK RESERVOIR","-99999",34.45443068,-87.97532104,"Coordinates based on update from 2012 NPD Resource Assessment","Alabama","FRANKLIN","LITTLE BEAR CREEK",19569426,"Little Bear Creek","ArtificialPath",3,"-99999",6,60300060206,"Earth","Earth","Earth","Rock and Soil","-99999",24.0792,25.6032,27.1272,27.1272,739.14,881531.915,"Some type of gate/control structure reported",0,"No locks","Uncontrolled spillway",6.94946008942617,1.222087255,4560.679319,42.60133563,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.08641999702,1200000,"Multiple purposes","Flood Control and Storm Water Management","Storage",18.98904,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",64757700,55901313.6,1556.57705716224,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Federal","Federal","TVA",401.154278307,"-99999","Dam serves some recreational purpose",46,46,"High",1,"Dam is under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","SOUTHEASTERN",5782.58873749,1,-99999,-99999,-99999,-99999,0.029685,120,2.596337,93.15589,0.09574035,7.354291,3.497266,1.873329,0.9636473,0.4801219,0.2793668,0.2094493,0.1588107,0.1242955,157.9894,158.9841,1.4319,253.8681,193.6992,5.260918,652,652,0.9556159,0.9940971,0.9770544,0.9722644,14768.0086363,1495.965,1484.343,15.59026,15.86207,21.60747,22.0464,-1.681823,-1.429793,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","HUDSON PLAIN",0,0,0,0,0,0,0,7.14,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.229093432426,6.144408,6.102564,1.465119,1.164995,0.07868711,0,0.1409575,0,0.341921,0,62.22735,47.83155,0,0,0,0,0,0,1.80802905481,0,1.80802923562,0,0,0,"Dam is located on a stream listed as impaired",0.932415,0.9511509,0.966167,0.9891867,12.2192812938,3.06619164208,824.076235612,28.0066716665,"Limestone",5.27,20.90637,20.75,41.42684,41.86,0.2482818,0.26,7.70545,7.94,143.7437,145.28,0.2606386,0.25,"TVA","YES","FEDERAL","1.22","6.95","0.21","0.22","0.28","0.15","LOW","LOW","LOW","NO","NO","YES","9.84","44.65","5","0"
2313,"AL09301","AL09301","UPPER BEAR CREEK","UPPER BEAR CREEK RESERVOIR","-99999",34.27316821,-87.69340131,"Coordinates based on update from 2012 NPD Resource Assessment","Alabama","MARION","BEAR CREEK",19569560,"Bear Creek","ArtificialPath",4,"-99999",6,60300060103,"Earth","Earth","Earth","Rock and Soil","-99999",24.0792,25.908,25.908,25.908,461.772,308146.2472,"Some type of gate/control structure reported",0,"No locks","Uncontrolled spillway",1.13353760066045,2.176294183,8121.66221,42.60133563,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.0534299969,1200000,"Multiple purposes","Flood Control and Storm Water Management","Storage",18.1356,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",49462548,46132152,3882.80600469504,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Federal","Federal","TVA",4694.51242253,"-99999","Dam serves some recreational purpose",43,43,"High",4,"Dam is under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","SOUTHEASTERN",13505.5526066,-99999,-99999,-99999,-99999,1,0.357139,218,4.668055,147.4246,0.1163873,13.46436,5.894713,2.993285,1.54412,0.7454891,0.4559493,0.3226712,0.2507923,0.1985312,292.6689,282.2481,0.4446,284.0153,243.5348,5.948884,651.8012,652,0.9452966,0.9590191,0.974593,0.9670468,12249.9959043,1525.869,1535.91,15.56856,15.76043,21.48588,21.75274,-1.34176,-1.2,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","HUDSON PLAIN",0,0,0,0,0,0,0,7.14,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.439715445042,6.947565,8.943396,1.688895,2.364136,0.05356989,0,0.7046992,0,1.229238,0.6072874,49.11594,39.47368,0,0,0.003542982,0,0,0,5.90164861962,0,0,0,0,0,"Dam is located on a stream listed as impaired",0.922446,0.9364064,0.9617674,0.9612477,35.0795868759,7.97399411621,844.596658282,23.1610819636,"Sandstone",5.196,22.43512,18.45401,38.10654,42.72152,0.5539543,0.5646154,6.429969,9.116498,101.0837,94.97358,0.2499858,0.2134008,"TVA","YES","FEDERAL","2.18","1.13","0.17","0.21","0.28","0.16","MEDIUM","LOW","LOW","NO","NO","YES","9.84","44.65","5","0"
2523,"AR00157","AR00157","BLUE MOUNTAIN","BLUE MOUNTAIN LAKE","-99999",35.10133028,-93.65103423,"Coordinates based on update from 2012 NPD Resource Assessment","Arkansas","YELL","PETIT JEAN",7803227,"Petit Jean River","ArtificialPath",5,"-99999",11,111102040206,"Earth","Earth","Earth","Rock","-99999",24.6888,35.052,35.052,35.052,853.44,1223288,"Some type of gate/control structure reported",0,"No locks","Uncontrolled spillway",7.02290134738526,8.311259642,26096.18176,35.84313703,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.26694000056,1311574.875,"Multiple purposes","Flood Control and Storm Water Management","Storage",24.5364,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",318237840,30837000,2160.5753949696,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Federal","Federal","USACE",297.665904519,"-99999","Dam serves some recreational purpose",74,74,"High",0,"Dam is under federal regulatory authority","R","SOUTHWEST POWER POOL, RE (SPP)","SPP",5516.68489933,3,-99999,1,-99999,-99999,0.029767,617,16.90162,346.0402,0.05792004,43.44703,27.85881,19.35807,13.52995,8.886662,5.071222,2.469863,0.9650381,0.337032,1263.915,1263.238,0.0306,238.9145,139.3529,11.77636,396.4042,395,0.9652673,0.7777473,0.9654265,0.7893031,0,1284.283,1229.887,15.9543,16.11061,22.32046,22.58334,-1.75917,-2.3,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TAIGA",0,0,0,1,0,0,0,33.33,"Federal","Recreation Management Area","Dam is on protected land","Open Access","No biodiversity protection","Not in W&S River protected area",0.150756955147,6.284783,6,0.9614084,3.694514,0.04381596,0,0,0,0.6818192,0,62.16424,23.52941,0,0,0.001583233,0,0,0,16.9931517471,0,0,0,0,16.9931516123,"Dam is located on a reach that is not listed as impaired",0.9243732,0.8251138,0.9740867,0.8258147,9.01055678017,13.1092136674,184.193685874,10.6162371975,"Sandstone",4.606,27.77749,27.28,27.52828,20.83176,0.936531,0.72,3.487944,2.24,111.0293,124.43,0.3303294,0.39,"USACE - LITTLE ROCK DISTRICT","YES","FEDERAL","8.31","7.02","0.19","0.28","0.31","0.09","LOW","LOW","MEDIUM","NO","YES","NO","8.32","45.37","0","4"
2524,"AR00158","AR00158","NIMROD","NIMROD LAKE","-99999",34.95197915,-93.16036063,"Coordinates based on update from 2012 NPD Resource Assessment","Arkansas","YELL","FOURCHE LA FAVE",7830220,"Fourche LaFave River","ArtificialPath",5,"-99999",11,111102060501,"Concrete","Concrete","Concrete","Rock","Gravity",21.336,29.5656,31.3944,31.3944,308.4576,79819.542,"Some type of gate/control structure reported",0,"No locks","Uncontrolled spillway",10.8348346259408,10.65270355,33447.98501,35.84313703,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.26220999568,1206977,"Multiple purposes","Flood Control and Storm Water Management","Storage",21.336,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",414449280,35770920,1387.525483008,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Federal","Federal","USACE",124.203687291,"-99999","Dam serves some recreational purpose",79,79,"High",1,"Dam is under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","DELTA",6699.81937599,1,-99999,-99999,-99999,-99999,0.011926,1017,26.7688,1765.496,0.1881345,72.79722,36.22974,20.0018,10.73581,5.356437,2.45081,0.9955041,0.4915261,0.32715,1761.193,1769.996,7.2432,256.8073,134.0882,14.36635,471.3699,471,0.9838003,0.996617,0.9831199,0.9942851,1136.00000204,1369.785,1364.225,15.84414,15.94008,22.16491,22.41311,-1.414926,-2.288333,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TAIGA",0,0,0,0,0,0,0,33.33,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.299488931894,5.820089,5.184332,0.9765071,1.944127,0.01098308,0,0.001016952,0,1.229698,0.4100398,80.3465,54.16252,0,0,0,0,0.001129946,0,0.01861467431,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.9321212,0.9437198,0.9843183,0.9870756,8.66472376173,3.2833993346,185.511965013,25.0423426081,"Sandstone",4.988,28.40728,29.94,21.09083,20.61208,0.4759633,0.51,6.478935,4.9,107.5564,93.14,0.3526945,0.2984642,"USACE - LITTLE ROCK DISTRICT","YES","FEDERAL","10.65","10.83","0.17","0.3","0.31","0.09","LOW","LOW","LOW","NO","NO","NO","8.32","45.37","0","4"
2532,"AR00166","AR00166","COL CHARLES D. MAYNARD LOCK AND DAM","POOL 5","-99999",34.41186055,-92.10359343,"Coordinates based on update from 2012 NPD Resource Assessment","Arkansas","JEFFERSON","ARKANSAS",22851445,"Arkansas River","ArtificialPath",9,"-99999",11,111102070603,"Concrete","Concrete","Concrete","Soil","Gravity",9.144,11.8872,18.5928,18.5928,2371.344,141442.675,"Some type of gate/control structure reported",1,"Dam includes at least one lock","Controlled spillway",3.97342435556336,156.1201664,490195.2789,35.84313703,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.26044999905,1200000,"Multiple purposes","Navigation","Navigation",9.144,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",84493380,75612324,12997.432585728,15,1,3346,4,19,33.9917,0.0164,41.1177,0.3688,"Federal","Federal","USACE",976.674974977,"-99999","Dam serves some recreational purpose",53,53,"Significant",8,"Dam is under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","DELTA",8177.73630524,1,-99999,-99999,-99999,-99999,0.097667,50781,1415.143,16888.8,40.61141,3428.506,2234.909,1637.28,1239.826,952.1228,688.0519,492.2548,345.9921,213.3819,410622.2,397107,1.1529,876.2202,73.01269,27.03302,130.929,472,0.9401507,0.9339316,0.9590493,0.942153,24378.9990391,729.2515,1312.06,13.15207,16.90501,20.38228,22.79222,-6.418003,-0.1043716,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","NORTHERN FORESTS",0,2,0,1,0,0,0,33.33,"Federal","Recreation Management Area","Dam is on protected land","Open Access","No biodiversity protection","Not in W&S River protected area",0.26343652606,6.625812,6.714286,1.384277,0.6701198,0.1475788,0.156128,20.33907,4.293521,1.007746,7.572209,15.18009,56.98673,0.0004633512,0,0.003943522,0,0.000508679,0,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.926654,0.9204302,0.9588102,0.9550434,28.8037220417,19.4719010627,371.665176394,2.10764113224,"Coarse-detrital",5.26,27.10749,16.21522,29.28217,51.0178,0.6825644,0.4704215,5.961996,16.88403,130.0758,152.4,0.3114218,0.2379781,"USACE - LITTLE ROCK DISTRICT","YES","FEDERAL","156.12","3.97","0.2","0.16","0.36","0.16","MEDIUM","LOW","LOW","NO","YES","NO","8.32","45.37","0","4"
2533,"AR00167","AR00167","EMMETT SANDERS LOCK & DAM","POOL 4","-99999",34.24884248,-91.90404877,"Coordinates based on update from 2012 NPD Resource Assessment","Arkansas","JEFFERSON","ARKANSAS",22850073,"Arkansas River","ArtificialPath",9,"-99999",11,111102070606,"Concrete","Concrete","Concrete","Soil","Gravity",9.7536,10.3632,14.0208,14.0208,5608.32,73779.5575,"Some type of gate/control structure reported",1,"Dam includes at least one lock","Controlled spillway",3.35440959987861,128.670358,404006.7564,35.84313703,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.23978998603,1200000,"Multiple purposes","Navigation","Navigation",9.7536,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",94977960,86836992,10618.817472,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Federal","Federal","USACE",262.692046714,"-99999","Dam serves some recreational purpose",53,53,"Significant",1,"Dam is under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","DELTA",4626.28852367,6,-99999,-99999,-99999,-99999,0.026269,50982,1419.318,17341.64,40.85972,3431.365,2237.69,1645.407,1246.738,955.458,692.2929,496.1755,346.6604,213.8878,410922.6,397418.8,7.8885,875.5911,60.26199,22.98616,131.1939,472,0.9401423,0.9344554,0.9590313,0.9623335,25090.9967037,729.7186,1305.562,13.15504,17.0297,20.38423,22.79439,-6.413014,0.08162008,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","NORTHERN FORESTS",0,2,0,1,0,0,0,33.33,"Federal","Recreation Management Area","Dam is on protected land","Open Access","No biodiversity protection","Not in W&S River protected area",0.456247508526,6.63112,5.82235,1.385489,2.555606,0.1485471,0.05704507,20.33389,37.39875,1.021187,27.88363,15.1914,6.525956,0.0004755689,0,0.003995785,0,0.0005107962,0,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.9266379,0.9200723,0.9587983,0.9549859,55.4179075761,25.1317437847,373.880556978,4.26707942165,"-99999",5.187,27.10526,46.6912,29.28301,18.51017,0.682476,0.6643055,5.963553,6.235504,130.0922,152.4,0.3114342,0.2487952,"USACE - LITTLE ROCK DISTRICT","YES","FEDERAL","128.67","3.35","0.19","0.16","0.35","0.14","MEDIUM","LOW","LOW","NO","YES","NO","8.32","45.37","0","4"
2534,"AR00168","AR00168","JOE HARDIN LOCK & DAM","POOL 3","-99999",34.16278808,-91.6801613,"Coordinates based on update from 2012 NPD Resource Assessment","Arkansas","JEFFERSON","ARKANSAS",15334444,"Arkansas River","ArtificialPath",9,"-99999",8,80204010401,"Concrete","Concrete","Concrete","Soil","Gravity",7.9248,8.5344,13.716,13.716,2048.256,116212.36,"Some type of gate/control structure reported",1,"Dam includes at least one lock","Controlled spillway",14.6389248242759,160.974518,607435.9107,43.0763824,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.24400000927,1200000,"Multiple purposes","Navigation","Navigation",7.9248,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",62167392,57233472,8257.1924662272,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Federal","Federal","USACE",11.0724566918,"-99999","Dam serves some recreational purpose",53,53,"Significant",1,"Dam is under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","DELTA",3131.56256485,2,-99999,-99999,-99999,-99999,0.001107,42474,1429.377,16905.2,43.0586,3450.839,2254.459,1658.845,1260.375,967.8977,705.935,504.324,354.7086,220.5711,411855,398125.6,15.3378,874.1543,56.24755,14.85198,131.8066,492.6626,0.9400155,0.939708,0.9589432,0.9554147,16422.9999949,730.7079,1299.552,13.16164,17.01632,20.38815,22.72079,-6.401852,0.01291515,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","HUDSON PLAIN",0,1,0,1,0,0,0,0,"Federal","Recreation Management Area","Dam is on protected land","Open Access","No biodiversity protection","Not in W&S River protected area",0.362471133471,6.630759,6,1.385791,1.632566,0.1486672,0,20.42643,34.97829,1.042118,28.15984,15.16688,0.9623284,0.0004747245,0,0.003991202,0,0.0005098893,0,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.9265606,0.923117,0.958726,0.9623792,56.967889315,40.9026562697,332.478937404,5.38375595226,"-99999",5.166,27.13211,54.52,29.25332,9.78,0.6825438,0.73,5.959157,2.74,130.1316,152.4,0.3115303,0.2514576,"","YES","FEDERAL","160.97","14.64","0.19","0.11","0.33","0.19","MEDIUM","LOW","LOW","NO","YES","NO","8.32","45.37","0","4"
2536,"AR00170","AR00170","TOAD SUCK FERRY LOCK & DAM","POOL 8","-99999",35.07766601,-92.5415657,"Coordinates based on update from 2012 NPD Resource Assessment","Arkansas","FAULKNER","ARKANSAS",7789102,"Arkansas River","ArtificialPath",9,"-99999",11,111102030506,"Concrete","Concrete","Concrete","Rock","Gravity",10.668,11.2776,17.6784,17.6784,441.96,71485.8925,"Some type of gate/control structure reported",1,"Dam includes at least one lock","Controlled spillway",4.06339821991495,144.9071504,454987.9918,35.84313703,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.20811000291,1200000,"Multiple purposes","Navigation","Navigation",10.668,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",46008804,40704840,10420.599545856,13,1,3287,6,19,0,48.2865,41.9861,0.5018,"Federal","Federal","USACE",1421.50023914,"-99999","Dam serves some recreational purpose",52,52,"Significant",6,"Dam is under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","DELTA",7540.19075584,4,-99999,1,-99999,-99999,0.138173,46273,1342.518,15830.5,39.30591,3287.431,2127.253,1547.024,1170.216,892.3313,639.2092,455.8182,322.1743,200.9682,405038.2,391524.8,0.6327,886.1873,81.44927,16.71353,126.198,395,0.9397343,0.9318548,0.9588098,0.9242462,12671.999995,720.7743,1244.343,13.10833,16.21477,20.35351,22.59795,-6.494595,-1.210242,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","TAIGA",0,2,0,1,0,0,0,33.33,"Federal","Recreation Management Area","Dam is on protected land","Open Access","No biodiversity protection","Not in W&S River protected area",0.598273515701,6.611257,6.473333,1.375001,3.351739,0.1386829,0.4267425,20.58015,0,0.9597423,0,14.5283,7.112376,0.000439308,0,0.003757105,0,0.0005006068,0,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.9266347,0.9070157,0.9586365,0.9747771,20.9538761162,10.0236404238,92.0561558106,1.38944756113,"-99999",5.762,27.08269,23.93217,29.37114,35.15664,0.6843285,0.8778102,5.961618,6.542761,130.3036,99.82628,0.311031,0.02036984,"USACE - LITTLE ROCK DISTRICT","YES","FEDERAL","144.91","4.06","0.18","0.16","0.35","0.15","MEDIUM","LOW","LOW","NO","YES","NO","8.32","45.37","0","4"
2538,"AR00172","AR00172","DAVID D. TERRY LOCK & DAM","POOL 6","-99999",34.66788448,-92.1580573,"Coordinates based on update from 2012 NPD Resource Assessment","Arkansas","PULASKI","ARKANSAS",25239921,"Arkansas River","ArtificialPath",9,"-99999",11,111102070404,"Concrete","Concrete","Concrete","Soil","Gravity",7.62,8.5344,15.5448,15.5448,2651.76,168202.1,"Some type of gate/control structure reported",1,"Dam includes at least one lock","Controlled spillway",5.16849265772824,164.8942973,517744.8109,35.84313703,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.23584000346,1200000,"Multiple purposes","Navigation","Navigation",7.62,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",73515408,61057260,9627.72784128,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Federal","Federal","USACE",2804.90738813,"-99999","Dam serves some recreational purpose",53,53,"Significant",4,"Dam is under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","DELTA",15457.5745029,3,-99999,-99999,-99999,-99999,0.280491,50093,1399.993,16851.59,40.83261,3410.34,2203.147,1614.85,1227.707,939.0428,673.4967,483.4114,339.4548,210.2959,409964.3,396011.5,0.0297,878.3791,66.1297,19.06071,129.9863,472,0.9401764,0.7979798,0.9591091,0.8484848,19848.9983802,727.6375,1275.782,13.14219,16.69861,20.37592,22.62689,-6.434499,-0.2,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","HUDSON PLAIN",0,2,0,1,0,0,0,33.33,"Federal","Recreation Management Area","Dam is on protected land","Open Access","No biodiversity protection","Not in W&S River protected area",0.380169719458,6.614219,-99999,1.378876,0.8494281,0.1425309,0,20.36501,0,0.9776893,0,15.11364,0,0.0004570574,0,0.003845848,0,0.000507561,0,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.926707,0.8557347,0.9588627,0.8428703,39.4027038173,26.4216747174,361.927003857,4.1925568195,"-99999",5.534,27.10352,-99999,29.29063,-99999,0.6827946,-99999,5.964656,-99999,130.0499,-99999,0.3113605,0.07363636,"","YES","FEDERAL","164.89","5.17","0.19","0.18","0.36","0.16","MEDIUM","LOW","LOW","NO","YES","NO","8.32","45.37","0","4"
